Episodes,Episodic Return,Epsilon
719,16,0.8923000000000119
720,16,0.8921500000000119
721,17,0.8920000000000119
722,83,0.8918500000000119
723,76,0.8917000000000119
724,27,0.8915500000000119
725,6,0.891400000000012
726,16,0.891250000000012
727,37,0.891100000000012
728,59,0.890950000000012
729,-8,0.890800000000012
730,90,0.890650000000012
731,-9,0.8905000000000121
732,2,0.8903500000000121
733,4,0.8902000000000121
734,55,0.8900500000000121
735,81,0.8899000000000121
736,-1,0.8897500000000121
737,13,0.8896000000000122
738,81,0.8894500000000122
739,13,0.8893000000000122
740,-1,0.8891500000000122
741,77,0.8890000000000122
742,13,0.8888500000000122
743,26,0.8887000000000123
744,68,0.8885500000000123
745,9,0.8884000000000123
746,46,0.8882500000000123
747,75,0.8881000000000123
748,74,0.8879500000000123
749,24,0.8878000000000124
750,-1,0.8876500000000124
751,21,0.8875000000000124
752,10,0.8873500000000124
753,35,0.8872000000000124
754,41,0.8870500000000124
755,72,0.8869000000000125
756,25,0.8867500000000125
757,16,0.8866000000000125
758,27,0.8864500000000125
759,23,0.8863000000000125
760,-4,0.8861500000000125
761,-4,0.8860000000000126
762,21,0.8858500000000126
763,-11,0.8857000000000126
764,23,0.8855500000000126
765,90,0.8854000000000126
766,87,0.8852500000000126
767,72,0.8851000000000127
768,32,0.8849500000000127
769,4,0.8848000000000127
770,73,0.8846500000000127
771,31,0.8845000000000127
772,-23,0.8843500000000127
773,18,0.8842000000000128
774,32,0.8840500000000128
775,18,0.8839000000000128
776,-17,0.8837500000000128
777,61,0.8836000000000128
778,28,0.8834500000000128
779,-8,0.8833000000000129
780,76,0.8831500000000129
781,75,0.8830000000000129
782,30,0.8828500000000129
783,30,0.8827000000000129
784,87,0.8825500000000129
785,10,0.882400000000013
786,4,0.882250000000013
787,26,0.882100000000013
788,4,0.881950000000013
789,3,0.881800000000013
790,83,0.881650000000013
791,15,0.881500000000013
792,3,0.8813500000000131
793,19,0.8812000000000131
794,87,0.8810500000000131
795,44,0.8809000000000131
796,18,0.8807500000000131
797,-37,0.8806000000000132
798,22,0.8804500000000132
799,10,0.8803000000000132
800,11,0.8801500000000132
801,73,0.8800000000000132
802,100,0.8798500000000132
803,14,0.8797000000000132
804,80,0.8795500000000133
805,13,0.8794000000000133
806,32,0.8792500000000133
807,20,0.8791000000000133
808,17,0.8789500000000133
809,83,0.8788000000000133
810,24,0.8786500000000134
811,33,0.8785000000000134
812,71,0.8783500000000134
813,60,0.8782000000000134
814,1,0.8780500000000134
815,-2,0.8779000000000134
816,76,0.8777500000000135
817,3,0.8776000000000135
818,18,0.8774500000000135
819,78,0.8773000000000135
820,-1,0.8771500000000135
821,1,0.8770000000000135
822,15,0.8768500000000136
823,23,0.8767000000000136
824,-7,0.8765500000000136
825,26,0.8764000000000136
826,25,0.8762500000000136
827,22,0.8761000000000136
828,25,0.8759500000000137
829,26,0.8758000000000137
830,0,0.8756500000000137
831,13,0.8755000000000137
832,29,0.8753500000000137
833,36,0.8752000000000137
834,6,0.8750500000000138
835,6,0.8749000000000138
836,19,0.8747500000000138
837,41,0.8746000000000138
838,1,0.8744500000000138
839,1,0.8743000000000138
840,19,0.8741500000000139
841,28,0.8740000000000139
842,51,0.8738500000000139
843,55,0.8737000000000139
844,17,0.8735500000000139
845,79,0.8734000000000139
